meeting_date,youtube_video_id,speaker_label,name,text,start_ms,sequence
2024-06-03,LB97ztoKAxQ,G,"Unknown (G)","Thank you. Mayor Kate. What's before us is to determine if we have a certificate of sufficiency of the petition. And given what the staff report reads, I believe that we have achieved a certificate of sufficiency. And I plan to support a motion for us to order a submission of qualified electoral. Thank you.",12607030,34
2024-06-03,LB97ztoKAxQ,C,"Unknown (C)","Thank you. Council member Kurtz, any comments?",12631970,107
2024-06-03,LB97ztoKAxQ,H,"Unknown (H)","No further questions or comments.",12634610,28
2024-06-03,LB97ztoKAxQ,C,"Unknown (C)","Happy to support Council. Council member Bushy.",12636130,108
2024-06-03,LB97ztoKAxQ,F,"Unknown (F)","I agree with the vice mayor.",12640290,35
2024-06-03,LB97ztoKAxQ,C,"Unknown (C)","Okay, thank you. And I'll just reflect on one of the comments about how this was brought before us this evening. Because the citizen initiative process that's approved by the state of California was met. So whether people believe leave with the how it was achieved, the reality is that is how the initiative process is written in the state of California. And so here as a body that was the bar that was set. And that I agree with what I'm hearing has been achieved. So the debate about whether it was done in a right way or wrong way, that's conversation I believe we can always have at another time. But for tonight it is is what is in front of us. And I'm hearing concurrence. So there are two actions on this item. Council member Bushy, would you like to read one?",12642610,109
2024-06-03,LB97ztoKAxQ,F,"Unknown (F)","I'll take the first one. I move that we accept certificate of sufficiency of the petition for the proposed initiative measure amending the city of San Rafael's municipal code to provide funding for construction of a new main library and community center at Albert Park.",12693950,36
2024-06-03,LB97ztoKAxQ,G,"Unknown (G)",Second?,12709720,35
2024-06-03,LB97ztoKAxQ,C,"Unknown (C)","Yeah, it's been moved. And seconded. Roll call please.",12710440,110
2024-06-03,LB97ztoKAxQ,E,"Unknown (E)","Council member Bushy.",12712600,57
2024-06-03,LB97ztoKAxQ,F,"Unknown (F)",Aye.,12713680,37
2024-06-03,LB97ztoKAxQ,E,"Unknown (E)","Vice Mayor Hill.",12714200,58
2024-06-03,LB97ztoKAxQ,D,"Unknown (D)",Aye.,12715080,55
2024-06-03,LB97ztoKAxQ,E,"Unknown (E)","Council member Kurtz.",12715480,59
2024-06-03,LB97ztoKAxQ,H,"Unknown (H)",Aye.,12716760,29
2024-06-03,LB97ztoKAxQ,E,"Unknown (E)","Mayor Kate.",12717120,60
2024-06-03,LB97ztoKAxQ,F,"Unknown (F)",Aye.,12717720,38
2024-06-03,LB97ztoKAxQ,C,"Unknown (C)","That motion carries.4 0.",12718120,111
2024-06-03,LB97ztoKAxQ,F,"Unknown (F)","Next one. I'll take the next one then.",12720200,39
2024-06-03,LB97ztoKAxQ,C,"Unknown (C)","Yes, go ahead.",12722120,112
2024-06-03,LB97ztoKAxQ,F,"Unknown (F)","I move that we adopt a resolution ordering the submission to the qualified electors of the city of San Rafael a citizen sponsored initiative measure to amend the municipal code to provide funding for construction of a new main library and community center at Albert park in downtown San Rafael at the consolidated general election on Tuesday, November 5, 2024. Establishing the schedule for submission of ballot arguments and authorizing and requesting the county of Marin conduct the election.",12722760,40
2024-06-03,LB97ztoKAxQ,C,"Unknown (C)","Is there a second? Second moved and seconded. Roll call please.",12752130,113
2024-06-03,LB97ztoKAxQ,E,"Unknown (E)","Councilmember Bushy.",12755210,61
2024-06-03,LB97ztoKAxQ,F,"Unknown (F)",Aye.,12756250,41
2024-06-03,LB97ztoKAxQ,E,"Unknown (E)","Vice Mayor Hill, Aye. Council member Kurtz.",12756530,62
2024-06-03,LB97ztoKAxQ,H,"Unknown (H)",Aye.,12758770,30
2024-06-03,LB97ztoKAxQ,E,"Unknown (E)","Mayor Kate, Aye.",12759130,63
2024-06-03,LB97ztoKAxQ,C,"Unknown (C)","That motion carries.4 0. With our action, it will be in the hands of the voters. Voters in November. I know we have open time for public expression, but one thing I did want to say, recognizing many of the folks in the audience. We will be. We will be. I will be adjourning tonight's meeting in honor of Cyr Miller. If you want to stay through public comment. I don't know how many other public comment there's going to be there, but I am going to say a few words. I know many of you in here. New seer. Okay, the next item before we get to that the adjournment is open time for public expression. This is an opportunity for any comments that was not on tonight's business agenda. So if there's any comments, now is your chance. Now is your chance.",12760290,114
2024-06-03,LB97ztoKAxQ,E,"Unknown (E)",Welcome.,12805990,64
2024-06-03,LB97ztoKAxQ,B,"Unknown (B)","Good evening. My name is Jocelyn. I am a member of Our Miscellaneous Units bargaining team. And I'm here again with our team to say our team started down the.",12814910,20
2024-06-03,LB97ztoKAxQ,H,"Unknown (H)","Road to this new contract a year ago. We gathered our members several times.",12828620,31
2024-06-03,LB97ztoKAxQ,B,"Unknown (B)","We listened to their stories and problems and we carefully recorded what they told.",12833580,21
2024-06-03,LB97ztoKAxQ,H,"Unknown (H)","Us they need that they needed and.",12838820,32
2024-06-03,LB97ztoKAxQ,B,"Unknown (B)","Would be what they needed to be able to afford to continue working for San Ra fell.",12842220,22
2024-06-03,LB97ztoKAxQ,H,"Unknown (H)","When you have 130 people in your.",12847630,33
2024-06-03,LB97ztoKAxQ,B,"Unknown (B)","Bargaining unit, the list starts out as a long one. But obviously part of our job as their bargaining team was to help them prioritize their needs.",12849830,23
2024-06-03,LB97ztoKAxQ,H,"Unknown (H)","We've been at the.",12859470,34
2024-06-03,LB97ztoKAxQ,B,"Unknown (B)","We've been at the table across from you. Bargain. From your bargaining team since January. And we've agreed on many wonderful things. We've got dozens of tentative agreements under our belt.",12860510,24
2024-06-03,LB97ztoKAxQ,H,"Unknown (H)","And tonight, even though we commute from.",12870950,35
2024-06-03,LB97ztoKAxQ,B,"Unknown (B)","Faraway places like Forestville and Dixon, we arrived before six and waited through your whole meeting to be able to take less than 10 minutes of your collective time. You're no doubt as tired as we.",12873400,25
2024-06-03,LB97ztoKAxQ,H,"Unknown (H)","Are, but it's our hope that what.",12885240,36
2024-06-03,LB97ztoKAxQ,B,"Unknown (B)","We tell you will have enough impact to get both of our bargaining teams across the finish line.",12888200,26
2024-06-03,LB97ztoKAxQ,F,"Unknown (F)","Thank you.",12894920,42
2024-06-03,LB97ztoKAxQ,C,"Unknown (C)","Thank you for your comments. Anyone else? Welcome.",12895720,115
2024-06-03,LB97ztoKAxQ,I,"Unknown (I)","Hi, my name is Joe and I'm a member of our Miscellaneous unit.",12909650,37
2024-06-03,LB97ztoKAxQ,A,"Unknown (A)","I'm here to talk about equity.",12916050,58
2024-06-03,LB97ztoKAxQ,I,"Unknown (I)","Based on the cost of living equity and medical coverage adjustments according to year agenda packages. Police are receiving a 21.06% average increase, not including longevity. Fire are receiving a 25.06% average increase, not including longevity. Police mid management are receiving a 21% average increase, not including longevity. Fire chiefs are receiving a 23% average increase, not including longevity. For our Miscellaneous unit, the currency proposal is hovering around 18%. With our proposal longevity rejected. With the health care inflator from 3 to 5% being offered in all other contracts removed from Mars.",12918530,38
2024-06-03,LB97ztoKAxQ,A,"Unknown (A)","That's not equity.",12980260,59
2024-06-03,LB97ztoKAxQ,I,"Unknown (I)","That's the perpetuation of a second socioeconomic class of workers. We don't ask for police and fire wages just for the same percentage increases they're receiving. Because we exist in the same economy they do, the city's current proposal on the table for our unit is not equitable. Thank you for your time.",12982740,39
2024-06-03,LB97ztoKAxQ,C,"Unknown (C)","Thank you, Joe. Anyone else? No worries. No worries. Welcome. All right.",13008350,116
2024-06-03,LB97ztoKAxQ,E,"Unknown (E)","My name is Jana Blunt. I'm a member of our Miscellaneous Units bargaining team and I'm here to talk about concessions. What we've agreed to withdraw at the bargaining table has been significant. Each of these items, despite being extremely important to our members, was rejected by your team and eventually withdrawn by ours. Because we know how important it is to move forward and not backward in this process.",13028990,65
2024-06-03,LB97ztoKAxQ,A,"Unknown (A)",Longevity.,13051630,60
2024-06-03,LB97ztoKAxQ,E,"Unknown (E)","Our unit's retention issues are well established. Longevity pay is the most effective way to retain our most knowledgeable employees. Which is key to us providing high quality services. You've provided longevity pay to other units who have already ratified their contract.",13052510,66
2024-06-03,LB97ztoKAxQ,C,"Unknown (C)","And it's a core priority for our members.",13065980,117
2024-06-03,LB97ztoKAxQ,E,"Unknown (E)","But we painfully abandoned this mission. The health care inflator increased from 3 to 5%. Your city team claimed a priority of yours was to finally establish health care.",13067980,67
2024-06-03,LB97ztoKAxQ,C,"Unknown (C)","Equity between our units.",13078580,118
2024-06-03,LB97ztoKAxQ,E,"Unknown (E)","But but for us to get your team to move the needle on your low wage increases. You gutted your healthcare proposal by removing.",13080060,68
2024-06-03,LB97ztoKAxQ,C,"Unknown (C)","This offer to your largest unit.",13086390,119
2024-06-03,LB97ztoKAxQ,E,"Unknown (E)","We agreed to consider this despite the increases Kaiser has imposed over the past few years. Raising the vacation accrual cap. Our members are losing their earned vacation time because they can't or feel that they shouldn't take time off. Even the temporary ability to accrue additional vacation time during short staffing or emergency was shot down again and again by your team. And conceding this angered many of our members. But we did. And the establishment of a matching deferred com contribution PEPRA members especially need to.",13088310,69
2024-06-03,LB97ztoKAxQ,C,"Unknown (C)","Bolster their retirement savings.",13120250,120
2024-06-03,LB97ztoKAxQ,E,"Unknown (E)","Even a 1% match from a city would be affordable but meaningful for the members. And once again we threw it to the wayside. Despite the positive impact this would have on retention. These are just a few of the priorities that we were willing to sacrifice in the summer spirit of good faith and cooperation.",13121970,70
2024-06-03,LB97ztoKAxQ,C,"Unknown (C)","Thank you. Thank you for your comments. Hello. Welcome. Good evening. My name is Trish Sh Sars and.",13137860,121
2024-06-03,LB97ztoKAxQ,E,"Unknown (E)","I'm a member of the Miscellaneous Bargaining Unit team. I'm here to tell you how close.",13154420,71
2024-06-03,LB97ztoKAxQ,C,"Unknown (C)","We are to an agreement. Our unit has worked hard to be reasonable in our economic approach.",13158700,122
2024-06-03,LB97ztoKAxQ,E,"Unknown (E)","Mindful of the city's financial concern constraints, we started these negotiations with a larger.",13163860,72
2024-06-03,LB97ztoKAxQ,C,"Unknown (C)","Wage demand to address the inflation over the past three years. However, through give and take of bargaining we have moderated our position an additional 1% toward the whole unit's cost of living. Adjustment amounts to $160,000 for the first year.",13169780,123
2024-06-03,LB97ztoKAxQ,E,"Unknown (E)","That's only 40,000 more total than the cost per employee.",13185700,73
2024-06-03,LB97ztoKAxQ,C,"Unknown (C)","You agreed to pay the fire department's new contract. Contract. It's a hundred thousand less than the per employee cost. You've agreed to pay the police mid management over their contract term. Economic conditions are favorable for you to invest in us after so many years of our classifications lagging behind double digits.",13190340,124
2024-06-03,LB97ztoKAxQ,E,"Unknown (E)","One last Percent is a small investment in our.",13208670,74
2024-06-03,LB97ztoKAxQ,C,"Unknown (C)","In your workforce that will go a long way in helping our lowest paid workers keep up with the cost of living.",13211470,125
2024-06-03,LB97ztoKAxQ,E,"Unknown (E)","And it's crucial to reaching the contract.",13217550,75
2024-06-03,LB97ztoKAxQ,C,"Unknown (C)","That our members will actually ratify. Demonstrate that you truly value the essential.",13219470,126
2024-06-03,LB97ztoKAxQ,E,"Unknown (E)","Contributions that we make to every day, to the city.",13225580,76
2024-06-03,LB97ztoKAxQ,C,"Unknown (C)","1% is the final void separating our teams.",13229060,127
2024-06-03,LB97ztoKAxQ,E,"Unknown (E)","Nothing else is blocking our way.",13232340,77
2024-06-03,LB97ztoKAxQ,C,"Unknown (C)","With your green light, we will be done. Thank you for your time. Thank you for your comments.",13234180,128
2024-06-03,LB97ztoKAxQ,B,"Unknown (B)",Hi.,13247550,27
2024-06-03,LB97ztoKAxQ,C,"Unknown (C)",Welcome.,13247790,129
2024-06-03,LB97ztoKAxQ,I,"Unknown (I)","Good evening. My name is Kenny. I am a member of the miscellaneous unit bargaining team. And I'm here to tell you that things have slowed down with the bargaining team. The past several wages proposals have all had the same bottom line. Just money moved around.",13248670,40
2024-06-03,LB97ztoKAxQ,D,"Unknown (D)","We're being faced with the illusion of.",13268270,56
2024-06-03,LB97ztoKAxQ,I,"Unknown (I)","Choice when we've significantly decreased our own proposal bottom line to a fraction of what we originally proposed. Your chief negotiators openly telling us that we have. That their team has refused to return to council. We know you want to do the right thing. We have seen it in the equity of contracts our fellow employees units are receiving in our collective, our collective jobs to ensure that the largest job force at the city receives the same. So with all of the work we've done, knowing that you are willing to provide our peers in other units, knowing how much we've conceded over the past six months and knowing how utterly close.",13272430,41
2024-06-03,LB97ztoKAxQ,D,"Unknown (D)","We are to a final agreement, we respectfully look.",13323720,57
2024-06-03,LB97ztoKAxQ,I,"Unknown (I)","Look to you to close this deal. Thank you for your leadership and taking care of us and our families and our community.",13327600,42
2024-06-03,LB97ztoKAxQ,C,"Unknown (C)","Thank you for your comments. Anybody else? Okay, just want to make sure. Because you have waited. Okay, thank you. I am going to close the time open time for public expression. We don't have anything on the San Rafael successor agency. And as I said, I wrote up something to adjourn the meeting tonight in honor of former council member Cyr Miller, who recently passed away. Cyr was a true public servant and he utilized his values, his faith in humanity, his kindness and deep compassion to. To guide his civic role. He started his Civic journey in 1987 as a board member for the West End Neighborhood association and later became a San Rafael Planning Commissioner in 1993. For three years, he volunteered to be a member of the Downtown Visioning Committee which helped to kick off the first part of the revitalization of San Rafael's fourth Street corridor, which continues to this day. He served on the San Rafael city council from 1996 until he retired in 2009. 13 years. He has many legacies and I'M sure we have many stories that we could share this evening about him, but the one that I want to highlight is his persistence, vision and community building that he did to revitalize the Pickleweed Park Community center and its playing fields in the Canal neighborhood. He worked with the community and the community leaders to get their input and to have that come forward. Today. We still build off of his foundational effort efforts While Cyr was on the Council, I got to know him as I was a Planning Commissioner at the time. So I saw firsthand his ability to listen deeply, offer his wisdom and seek shared solutions. All done with a gentle smile and a twinkle in his eye. And while I saw the public servant side, his online obituary includes the following sentence that shows he was a civic servant but also so much more. And I quote he loved his role of mentor and wiseman, public service advocate, wedding and baptism officiator, problem solver, and most of all, father and husband. We will remember Cyr for his email sermons, his faith in a world that is indelibly good, and a guiding ethos of both peace and love for all and for our shared universe. End of quote. May his memory be a blessing to all who knew him. This meeting is now adjourned in the honor of Cyr Miller.",13334400,130
2024-06-17,yLivT7reEFg,A,"Unknown (A)",Testing.,85390,0
2024-06-17,yLivT7reEFg,B,"Unknown (B)","Welcome everyone to the San Rafael City Council meeting. Today is Monday, June 17th. I'll request the City Clerk to call the roll. Council member Bushy.",644250,0
2024-06-17,yLivT7reEFg,C,"Unknown (C)","Present. Vice Mayor Hill.",653610,0
2024-06-17,yLivT7reEFg,A,"Unknown (A)",Present.,655170,1
2024-06-17,yLivT7reEFg,D,"Unknown (D)","Council member Kurtz is absent.",655850,0
2024-06-17,yLivT7reEFg,E,"Unknown (E)","Council member Y is absent. Mayor Kate.",657370,0
2024-06-17,yLivT7reEFg,B,"Unknown (B)","Present. There are three of us here this evening. We met in closed session prior and I'll turn to Neera Doherty to report out. Thank you, Madam Mayor. There's no reportable action. Thank you. So welcome everybody. Whether you're here in the chambers or watching online. As always, we have deep appreciation for our staff. And this past week we had our employee appreciation barbecue. And we all know that the reason our city functions so beautifully is because of all of our incredible, incredible employees. What we did at the appreciation barbecue is we highlighted people who had been at the city five years long. Five years or longer, ten years or longer. Anyway, there were different tranches and timeframes. Tonight I am going to take a moment and read the names of the folks who've been here 20 years or longer. That is a true milestone and you are incredibly important to the city. So. And I actually see that he's in the room. Lieutenant Alex Holm, with the police. Janelle Warwick, child Care instructor. Joseph Lipski, child Care instructor. Corporal Justin Schrader, Police. Camilo Bio, Parks lead Maintenance Worker, Public Works. Catherine Callea, Parking Enforcement Officer, Parking services. Corey Bidoff, Sustainability Manager. Douglas St. Cyr, Sewer Maintenance worker, Sanitation. Doris Toy, District Manager, Sanitation. Chris Ozaki, Operations and Maintenance Manager, Sanitation. Sergeant Rhonda Cordero, police. And Van Bach, Accounting Manager for Finance. And hold your applause because there are two employees that have served our city for longer than 30 years. Jocelyn Halrone, Director, Child Care and Captain Glenn McDelry, Police.",660090,1
2024-06-17,yLivT7reEFg,C,"Unknown (C)","Let's do it.",772860,1
2024-06-17,yLivT7reEFg,B,"Unknown (B)","I want to take a moment to highlight that because incredible accomplishments and we look for many more years of you being a part of the family here in the city of San Rafael. As part of my opening remarks, we like to include a land acknowledgement. And this is in addition to the partnership and the collaboration that we do with the tribe on an ongoing basis. We thank the original caretakers of this land.",777510,2
2024-06-17,yLivT7reEFg,A,"Unknown (A)",She.,801110,2
2024-06-17,yLivT7reEFg,B,"Unknown (B)","San Rafael is traditionally home to the Coast Miwok people, many of whom today are tribal citizens of the Federated Indians of Great Rancheria. We honor their continuing involvement in stewardship practices that benefit us all. Thank you. We're glad you're here. We have great agenda as always and I will turn to the city clerk who can describe how people can participate. Madam City Clerk.",801440,3
2024-06-17,yLivT7reEFg,E,"Unknown (E)","Thank you, Mayor K. Tonight's meeting is being recorded and streamed live to YouTube for members of the public wishing to provide public comment displayed on the podium and the projector as a timer to help you stay within your two minute time frame. You're invited, though not required, to introduce yourself and say what part of Centerfell you live in or if you're from outside of Centerfell. We do offer closed captioning for this evening's meeting on Zoom. You can select the Live Transcript button on Zoom to enable that feature and if you experience any technical difficulties, you can email me directly@city.clethityofsanrafael.org thank you.",821320,1
2024-06-17,yLivT7reEFg,B,"Unknown (B)","Thank you so much. We'll start with our City Manager and council member reports. I'll turn to the City Manager Good.",854260,4
2024-06-17,yLivT7reEFg,F,"Unknown (F)","Evening Mayor and council members in the community. I have some important updates for the council and the community about the state of homelessness in San Rafael. We are navigating some incredibly complex legal areas that have massively constrained the city's ability to enforce even our own local ordinances. So if you bear with me, I'm going to provide just a brief background if anybody's listening that doesn't know what we've been dealing with over the last year just to kind of set the stage of where we are and what what's to come. The city's been in litigation over a camping ordinance that the City Council passed last summer in August of 2023. This ordinance aimed to create a regulatory framework to help mitigate for the health and safety issues that are created by homeless encampments. An enormous amount of staff, time and energy has been spent and along with our our service providers over the last nine months responding to the court's rulings and orders and establishing a new camping ordinance that we can utilize enforcement tool when necessary, which was passed just this past March. That new camping ordinance does set maximum campsite sizes to 200 square feet for individuals and 400 square feet for more than one individual, and establishes buffer zones from schools. For example, you can't camp within 250ft of a school, within 10ft of a private property line, and 10ft from utility infrastructure. So that new ordinance is something we can implement. However, we are still in active litigation over the prior camping ordinance. This litigation that was filed against the city by the California Homeless Union follows the 2018 Supreme Court decision called Martin vs. Boise, in which the Ninth Circuit Court of Appeals ruled that cities cannot criminalize a person for sleeping on public property and that the city cannot ban camping on public properties unless there are adequate shelter space available for that individual to stay, which unfortunately, we do not have enough adequate shelter here in Marin County. Recently, the Supreme Court heard arguments about a month ago regarding the related 9th Circuit ruling in Johnson vs. Grant's Pass. During these arguments, the City of San Rafael's ongoing litigation and involvement with the District Court over our own camping ordinance was referenced three times regarding the city's inability to enforce our own local regulations. We're extremely frustrated by how much this litigation and subsequent orders from the court seem to defy all logic. It's very, very difficult for us as staff to convey to the council as well as to the community why we cannot enforce our own regulations. Very recently in this last week, this city issued fire code violation notices to several illegal structures which were located, which are located along Francisco Boulevard west and directly in front of Marin Roofing Company. The fire inspectors issued these notices in direct response to a recent fire located at the encampment area which spread to the nearby fence of Marin Roofing. It damaged electrical equipment associated with a propane tank on their property. This fire could have been a catastrophic disaster if it were not for the swift responsiveness of the Sierra Fell Fire Department. This encampment continues to be a troublesome fire risk for those living there as well as for the local businesses and the community. Last week, our fire department inspected and found that the structures and camping equipment is creating a hazardous condition, an imminent fire risk for all individuals in the area, and that the encampment cannot be made safe and needs to be removed. The city had planned to conduct outreach to those individuals residing in those structures last Friday to offer them assistance with the dismantling of those structures and to provide new tents, bedding and storage of their personal items so they could move to a safer area for camp. However, the city was blocked by the federal court last Friday who ruled that while the individuals living in the structures are to relocate to tents along the Mahone Creek path tomorrow, their structures must remain in place pending the outcome of their peer appeals on encroachment right of way violations, which are scheduled to be considered at an administrative hearing on June 25th. This just this afternoon, the judge denied a request for a temporary restraining order in the city's favor, seeking to stop any immediate enforcement of our fire code. Additionally, the judge denied the city's request to fence off the structure to be vacated and is requiring the city to return to the judge to request that installation should problems arise at the site. The city desperately needs to be able to utilize our own local ordinances to keep the community safe, including both the fire code, the encroachment codes and and our camping on public property regulations. Unregulated camping can and has led to dangerous conditions, including these types of fires and other public health and safety concerns which we need the ability to mitigate. However, what we collectively struggle to reconcile is that our efforts to resolve public health and safety issues relating have been consistently met with a threat of or actual obstruction by the plaintiffs in the Boyd case through the court for references Just today the Homeless Union filed a Request for Temporary Restraining order to block the City from proceeding with the Judge's order to relocate individuals from their structures to tents along the nearby Mahone Creek Path. Luckily, the temporary restraining order was not granted. This obstruction does not come at the hands of the individuals experiencing homelessness, but rather a select few individuals who are advocates for those residing in these encampments. In light of the opposition, the City remains steadfast in our commitment to center the voices of the unhoused with empathy and compassion and bring them into problem solving and co creation of our Solving Homelessness Homelessness together. We do have an Encampment Resolution State Encampment Resolution Funds Grant which includes two phases. First to include the development of a sanctioned camping area located along the northern part of Mahone Creek path. The structured program will include dedicated property management 247 security, access to mobile showers and regular waste management services. The program is somewhat akin to our former SSA which seeks to focus resources and support to assist individuals in their pathway to housing. We are in the process of vetting contractors to provide these services and are planning for this to open later this summer. The City has an ongoing commitment to working with individuals experiencing homelessness, while we're also committed to addressing the concerns of the local business community who needs to be assured that their property ability to operate and livelihood is not upended as collateral damage to larger societal challenges that we face. So at this time there are some things that we can do and these are the things that we can do. The City is implementing its new ordinance. Over the next week. Our team will be working to address our encampments in a variety of ways. Tomorrow, staff and contractors will be helping individuals residing in the structures along West Francisco to move into tents along the path. On Thursday, our contractors will be dismantling those structures located on Anderson Drive between Rice and Irwin. These structures were the first to be noticed, violations of our encroachment regulations and heard by a hearing officer a few weeks ago. Next Monday, staff will begin to enforce our new camping ordinance for those individuals camping at the Menzies lot here across the street from the library due to the 250 foot setback from a school, those individuals will need to camp elsewhere. Starting next Wednesday and then on June 25, the city will be holding administrative hearings for the balance of the structures along West Francisco Anderson and Mahone Creek Path. The City will expedite the dismantling of those structures pending the orders from the Administrative Hearing Officer. We are scheduled to be back in court again on July 15th to make our case for the motion to dismiss the plaintiff's lawsuit or at a minimum dissolve the injunction that has been tying the city's hands in many regards. We are also waiting for a ruling from the Supreme Court on the Grants Pass case which could come down any day and may open new avenues for the city to regulate camping. We are working very hard to continue to communicate to the community all of these updates and moving pieces. So the City's website, if you go to cityofsanrafael.org and go in the search bar and just enter homelessness. There's news updates on a weekly basis. We issued a press release about the most recent challenges that we've been facing in court. We're working with the business community and the Chamber of Commerce and developing some flyers for the business community at large and we just in general want the community to know how hard we're working to address their ongoing concerns around homelessness and we'll continue to persevere regardless of the opposition that we face. So know that was a lot, but there is a lot happening in that space so we wanted to make sure that the community could hear a thorough update. I do have a couple of other announcements about upcoming community meetings that are happening in Teralinda. We have a Tera Linda park and Community Center Enhancement Plan Project and there's some community meetings coming up around those. You can go to the City's website and enter Terra Linda park and Community Center Plan for all of those dates. The first One is tomorrow June 18th at 6:30pm at the Teralinda Community Center. And then there'll be two community pop up events also. One at Ounces in Northgate on Saturday, June 22nd from 4 to 6 and then another one at Terra Linda park on Sunday, June 23 from 11 to 2. There's also going to be a virtual community meeting on Wednesday, June 26th at 6:30pm we also are having an open house at Fire Station 57 which is across from the Civic center this Sunday from on June 23rd from 10am to noon. This event continues the celebration of the fire department's 150th anniversary. So they will be open to meet the crews, explore the firehouse, snacks and games for the kids. Golden Gate Transportation District is also hosting two upcoming events to learn about the latest design progress for the new San Rafael Transit Center. The first will be a virtual public meeting hosted through Facebook Live in partnership with the Canal alliance on Monday, June 24th at 5:00pm you can join on the Canal Alliance's Facebook page. That event will be in Spanish only. The second public meeting will be on Tuesday, June 25th at 5:30-7:30 at Vivalon Cafe, formerly the Jackson Cafe at 999 Third Street. And this presentation will be both in English and Spanish. It is fire season. PG&E is hosting a webinar on wildfire prevention work and safety resources for customers in both Napa and Marin counties. And that webinar is happening on Wednesday, June 26 from 5:30 to 6:30pm Just a reminder that tomorrow the city is observing Juneteenth holiday and administrative offices are closed Wednesday. I want it to be Wednesday. We're we're celebrating Juneteenth tonight. Thank you for clarifying. 24 operations will remain in effect for police and fire and then a couple of City Council meeting updates for the summer. There will be a special City council meeting on June 21st this Friday at 4 o' clock in council chambers. The July 1st regular city council meeting is canceled and the next regular City council meeting will be on July 15. The first meeting in August will also be canceled and then the second meeting in August will be back on. That's all I have for tonight.",861830,0
2024-06-17,yLivT7reEFg,B,"Unknown (B)","Thank you. Thank you for your clarification and statement around what San Rael is doing to support the unhoused community and what's been happening in the court. I know we're going to share that video out. Let me turn to my colleagues and they can share what they've been up to over the last two weeks. I'll start with the vice Mayor.",1585140,5
2024-06-17,yLivT7reEFg,A,"Unknown (A)","Thank you Mayor. I have no meetings to report.",1600420,3
2024-06-17,yLivT7reEFg,B,"Unknown (B)","I think I went to all the meetings. You wait till you see. Yeah, Council Member Bushy. It's been a busy two weeks and.",1605480,6
2024-06-17,yLivT7reEFg,C,"Unknown (C)","I have no meetings to report as well because I was out of town. But I had to send an alternate to the meeting of the Central Sanitation Agency last week. But you did miss one meeting in the future that we should bring to bring to light and that is the ice cream social that's being held at the Peacock Gap park as part of the outreach for the design there. So that is this Saturday from 1 to 3pm in the afternoon.",1611160,2
2024-06-17,yLivT7reEFg,B,"Unknown (B)","Thank you. And I have quite a few meetings.",1637070,7
2024-06-17,yLivT7reEFg,G,"Unknown (G)","So we'll go very quickly.",1639670,0
